time,Kraftstoffdruck,Kraftstoffverbrauch der Reise,Reisedistanz,Motor-Umdrehungen,Einlaß-Lufttemperatur,Umgebungstemperatur,Luftdurchfluß,Motoröltemperatur,Durchschnittliche Reisegeschwindigkeit,Kraftstoffverbrauch,Berechneter Lastwert,Zeit-Kraftstoffverbrauch.,Kraftstofftank-Inhalt,Geschwindigkeit,
07:04:10.287,,,,,,,,,,,,,,0.0,
07:04:10.288,,,,0.0,,,,,,,,,,,
07:04:10.291,,,,,,,,,,0.0,0.0,,,,
07:04:10.292,,,0.0,,,,,,,,,,,,
07:04:10.293,,0.0,,,,,,,0.0,,,,,,
07:04:10.491,,,,,23.0,,,,,,,,,,
07:04:10.492,,,,,,,0.0,,,,,,,,
07:04:10.702,50000.0,,,,,,,,,,,,,,
07:04:10.851,,,,,,16.0,,,,,,,,,
07:04:11.519,,,,,,,,0.0,,,,,,,
07:04:11.525,,,,,,,,,,,,0.0,,,
07:04:11.880,,,,,,,,,,,,,77.254906,,
07:04:12.998,,,,0.0,,,,,,,,,,0.0,
07:04:13.002,,,,,,,,,,0.0,,,,,
07:04:13.004,,,,,,,,,,,0.0,,,,
07:04:13.006,,,0.0,,,,,,,,,,,,
07:04:13.009,,0.0,,,,,,,,,,,,,
07:04:13.010,,,,,,,,,0.0,,,,,,
07:04:13.159,,,,,23.0,,,,,,,,,,
07:04:13.161,,,,,,,0.0,,,,,,,,
07:04:13.332,50000.0,,,,,,,,,,,,,,
07:04:13.465,,,,,,16.0,,,,,,,,,
07:04:14.099,,,,,,,,0.0,,,,,,,
07:04:14.102,,,,,,,,,,,,0.0,,,
07:04:14.406,,,,,,,,,,,,,77.254906,,
07:04:15.487,,,,,,,,,,,,,,0.0,
07:04:15.491,,,,0.0,,,,,,,,,,,
07:04:15.493,,,,,,,,,,0.0,,,,,
07:04:15.495,,,,,,,,,,,0.0,,,,
07:04:15.499,,,0.0,,,,,,,,,,,,
07:04:15.500,,0.0,,,,,,,0.0,,,,,,
07:04:16.090,,,,,23.0,,,,,,,,,,
07:04:16.092,,,,,,,0.0,,,,,,,,
07:04:16.270,50000.0,,,,,,,,,,,,,,
07:04:16.414,,,,,,16.0,,,,,,,,,
07:04:18.958,,,,,,,,0.0,,,,,,,
07:04:18.959,,,,,,,,,,,,0.0,,,
07:04:19.169,,,,,,,,,,,,,77.254906,,
07:04:20.996,,,,0.0,,,,,,,,,,0.0,
07:04:21.010,,,,,,,,,,0.0,,,,,
07:04:21.013,,,0.0,,,,,,,,0.0,,,,
07:04:21.018,,0.0,,,,,,,,,,,,,
07:04:21.019,,,,,,,,,0.0,,,,,,
07:04:21.218,,,,,23.0,,0.0,,,,,,,,
07:04:21.370,50000.0,,,,,,,,,,,,,,
07:04:21.502,,,,,,16.0,,,,,,,,,
07:04:22.153,,,,,,,,0.0,,,,,,,
07:04:22.155,,,,,,,,,,,,0.0,,,
07:04:22.308,,,,,,,,,,,,,77.254906,,
07:04:23.709,,,,,,,,,,,,,,0.0,
07:04:23.710,,,,355.0,,,,,,,,,,,
07:04:23.718,,,,,,,,,,0.0,,,,,
07:04:23.719,,,,,,,,,,,40.0,,,,
07:04:23.723,,,0.0,,,,,,,,,,,,
07:04:23.726,,0.0018807818,,,,,,,,,,,,,
07:04:23.728,,,,,,,,,0.0,,,,,,
07:04:23.874,,,,,23.0,,,,,,,,,,
07:04:23.877,,,,,,,7.66,,,,,,,,
07:04:24.011,3.385E7,,,,,,,,,,,,,,
07:04:24.178,,,,,,16.0,,,,,,,,,
07:04:24.829,,,,,,,,0.0,,,,,,,
07:04:24.831,,,,,,,,,,,,2.5012245,,,
07:04:25.000,,,,,,,,,,,,,77.254906,,
