time,Kraftstoffdruck,Kraftstoffverbrauch der Reise,Reisedistanz,Motor-Umdrehungen,Einlaß-Lufttemperatur,Umgebungstemperatur,Luftdurchfluß,Motoröltemperatur,Durchschnittliche Reisegeschwindigkeit,Kraftstoffverbrauch,Berechneter Lastwert,Zeit-Kraftstoffverbrauch.,Kraftstofftank-Inhalt,Geschwindigkeit,
17:25:32.019,,,,,,,,,,,,,,0.0,
17:25:32.313,,,,1359.0,,,,,,,,,,,
17:25:32.315,,,,,,,,,,0.0,,,,,
17:25:32.879,,,,,,,,,,,35.686275,,,,
17:25:32.881,,6.7255244E-4,0.0,,,,,,,,,,,,
17:25:32.886,,,,,,,,,0.0,,,,,,
17:25:33.209,,,,,11.0,,,,,,,,,,
17:25:33.210,,,,,,,6.51,,,,,,,,
17:25:33.507,3.502E7,,,,,,,,,,,,,,
17:25:33.707,,,,,,8.0,,,,,,,,,
17:25:34.336,,,,,,,,0.0,,,,,,,
17:25:34.337,,,,,,,,,,,,2.1257145,,,
17:25:34.462,,,,,,,,,,,,,29.411764,,
17:25:34.766,,,,,,,,,,,,,,0.0,
17:25:34.891,,,,1392.0,,,,,,,,,,,
17:25:34.894,,,,,,,,,,0.0,,,,,
17:25:35.035,,,,,,,,,,,42.35294,,,,
17:25:35.036,,,0.0,,,,,,,,,,,,
17:25:35.040,,0.0026121442,,,,,,,,,,,,,
17:25:35.043,,,,,,,,,0.0,,,,,,
17:25:35.406,,,,,11.0,,,,,,,,,,
17:25:35.407,,,,,,,9.9,,,,,,,,
17:25:35.549,3.492E7,,,,,,,,,,,,,,
17:25:35.692,,,,,,8.0,,,,,,,,,
17:25:36.318,,,,,,,,0.0,,,,,,,
17:25:36.319,,,,,,,,,,,,3.232653,,,
17:25:36.873,,,,,,,,,,,,,29.411764,,
17:25:38.034,,,,,,,,,,,,,,0.0,
17:25:38.193,,,,1401.0,,,,,,,,,,,
17:25:38.194,,,,,,,,,,0.0,,,,,
17:25:38.320,,,,,,,,,,,42.35294,,,,
17:25:38.321,,,0.0,,,,,,,,,,,,
17:25:38.326,,0.0057157874,,,,,,,,,,,,,
17:25:38.328,,,,,,,,,0.0,,,,,,
17:25:38.463,,,,,11.0,,,,,,,,,,
17:25:38.467,,,,,,,10.41,,,,,,,,
17:25:38.604,3.49E7,,,,,,,,,,,,,,
17:25:38.743,,,,,,8.0,,,,,,,,,
17:25:39.414,,,,,,,,0.0,,,,,,,
17:25:39.415,,,,,,,,,,,,3.3991835,,,
17:25:39.570,,,,,,,,,,,,,29.411764,,
17:25:40.341,,,,,,,,,,,,,,0.0,
17:25:40.506,,,,1404.0,,,,,,,,,,,
17:25:40.511,,,,,,,,,,0.0,,,,,
17:25:41.370,,,,,,,,,,,41.17647,,,,
17:25:41.374,,,0.0,,,,,,,,,,,,
17:25:41.388,,0.00848681,,,,,,,,,,,,,
17:25:41.389,,,,,,,,,0.0,,,,,,
17:25:42.013,,,,,0.0,,10.01,,,,,,,,
17:25:42.163,3.488E7,,,,,,,,,,,,,,
